fid,cat,from_cat,to_cat,cost
"34406","71","5","12",25673.049
"34407","86","6","12",15720.201
"34408","192","13","12",26152.264
"34409","166","12","1",18172.826
"34410","167","12","2",15680.052
"34411","168","12","3",15040.772
"34412","169","12","4",24737.471
"34413","170","12","5",25647.711
"34414","171","12","6",15510.204
"34415","177","12","13",26181.946
"34416","101","7","12",53784.739
"34417","116","8","12",63378.481
"34418","4","1","5",13145.34
"34419","19","2","5",11284.163
"34420","34","3","5",15970.785
"34421","80","6","5",10853.51
"34422","125","9","5",27204.504
"34423","140","10","5",23811.327
"34424","155","11","5",18929.049
"34425","170","12","5",25647.711
"34426","199","14","4",17210.186
"34427","208","14","13",18654.661
"34428","97","7","8",11186.267
"34429","112","8","7",11186.267
"34430","11","1","12",18491.663
"34431","26","2","12",15980.438
"34432","41","3","12",15242.894
"34433","56","4","12",24838.5
"34434","71","5","12",25673.049
"34435","86","6","12",15720.201
"34436","192","13","12",26152.264
"34437","3","1","4",12235.1
"34438","4","1","5",13145.34
"34439","6","1","7",42923.151
"34440","7","1","8",52516.168
"34441","12","1","13",13679.575
"34442","14","1","15",21988.005
"34443","15","1","16",16384.843
"34444","154","11","4",18018.809
"34445","155","11","5",18929.049
"34446","157","11","7",48706.86
"34447","158","11","8",58299.877
"34448","162","11","13",19463.284
"34449","164","11","15",27771.714
"34450","165","11","16",22168.552
"34451","46","4","1",12589.482
"34452","55","4","11",18242.275
"34453","61","5","1",13424.031
"34454","70","5","11",19076.824
"34455","91","7","1",43115.563
"34456","100","7","11",48768.356
"34457","106","8","1",52709.305
"34458","115","8","11",58362.098
"34459","181","13","1",13903.246
"34460","191","13","11",19556.039
"34461","211","15","1",22062.643
"34462","221","15","11",27715.436
"34463","226","16","1",16570.068
"34464","236","16","11",22222.861
"34465","3","1","4",12235.1
"34466","4","1","5",13145.34
"34467","6","1","7",42923.151
"34468","7","1","8",52516.168
"34469","12","1","13",13679.575
"34470","14","1","15",21988.005
"34471","15","1","16",16384.843
"34472","154","11","4",18018.809
"34473","155","11","5",18929.049
"34474","157","11","7",48706.86
"34475","158","11","8",58299.877
"34476","162","11","13",19463.284
"34477","164","11","15",27771.714
"34478","165","11","16",22168.552
"34479","3","1","4",12235.1
"34480","18","2","4",10373.923
"34481","33","3","4",15060.545
"34482","79","6","4",9943.27
"34483","124","9","4",26294.264
"34484","139","10","4",22901.087
"34485","154","11","4",18018.809
"34486","169","12","4",24737.471
"34487","199","14","4",17210.186
"34488","104","7","15",24321.74
"34489","119","8","15",33915.482
"34490","217","15","7",24325.066
"34491","218","15","8",33918.083
"34492","3","1","4",12235.1
"34493","18","2","4",10373.923
"34494","33","3","4",15060.545
"34495","79","6","4",9943.27
"34496","124","9","4",26294.264
"34497","139","10","4",22901.087
"34498","154","11","4",18018.809
"34499","169","12","4",24737.471
"34500","199","14","4",17210.186
"34501","73","5","14",17206.884
"34502","200","14","5",17149.991
"34503","48","4","3",15219.757
"34504","63","5","3",16054.306
"34505","93","7","3",45745.838
"34506","108","8","3",55339.58
"34507","183","13","3",16533.521
"34508","213","15","3",24692.918
"34509","228","16","3",19200.343
"34510","32","3","2",5512.047
"34511","35","3","6",5836.34
"34512","152","11","2",9552.048
"34513","156","11","6",9876.341
"34514","198","14","3",15221.19
"34515","206","14","11",19661.593
"34516","43","3","14",15296.19
"34517","163","11","14",19574.42
"34518","198","14","3",15221.19
"34519","206","14","11",19661.593
"34520","101","7","12",53784.739
"34521","116","8","12",63378.481
"34522","196","14","1",16070.221
"34523","197","14","2",11953.243
"34524","201","14","6",11490.306
"34525","13","1","14",15954.095
"34526","28","2","14",12036.762
"34527","88","6","14",11606.109
"34528","121","9","1",18499.42
"34529","8","1","9",18541.36
"34530","16","2","1",4986.93
"34531","76","6","1",5263.2
"34532","13","1","14",15954.095
"34533","159","11","9",15878.082
"34534","160","11","10",13848.91
"34535","161","11","12",17827.327
"34536","159","11","9",15878.082
"34537","160","11","10",13848.91
"34538","161","11","12",17827.327
"34539","163","11","14",19574.42
"34540","151","11","1",6231.658
"34541","58","4","14",17054.15
"34542","193","13","14",18367.914
"34543","199","14","4",17210.186
"34544","208","14","13",18654.661
"34545","17","2","3",5559.927
"34546","25","2","11",9589.137
"34547","48","4","3",15219.757
"34548","63","5","3",16054.306
"34549","78","6","3",5779.914
"34550","85","6","11",9809.124
"34551","93","7","3",45745.838
"34552","108","8","3",55339.58
"34553","121","9","1",18499.42
"34554","183","13","3",16533.521
"34555","213","15","3",24692.918
"34556","228","16","3",19200.343
"34557","48","4","3",15219.757
"34558","63","5","3",16054.306
"34559","93","7","3",45745.838
"34560","108","8","3",55339.58
"34561","183","13","3",16533.521
"34562","213","15","3",24692.918
"34563","228","16","3",19200.343
"34564","33","3","4",15060.545
"34565","34","3","5",15970.785
"34566","36","3","7",45748.596
"34567","37","3","8",55341.613
"34568","42","3","13",16505.02
"34569","44","3","15",24813.45
"34570","45","3","16",19210.288
"34571","196","14","1",16070.221
"34572","222","15","12",33314.129
"34573","237","16","12",27845.949
"34574","222","15","12",33314.129
"34575","237","16","12",27845.949
"34576","196","14","1",16070.221
"34577","13","1","14",15954.095
"34578","133","9","14",20949.708
"34579","196","14","1",16070.221
"34580","197","14","2",11953.243
"34581","201","14","6",11490.306
"34582","122","9","2",17236.845
"34583","124","9","4",26294.264
"34584","125","9","5",27204.504
"34585","126","9","6",17066.997
"34586","127","9","7",56982.315
"34587","128","9","8",66575.332
"34588","132","9","13",27738.739
"34589","134","9","15",36047.169
"34590","135","9","16",30444.007
"34591","137","10","2",13843.668
"34592","139","10","4",22901.087
"34593","140","10","5",23811.327
"34594","141","10","6",13673.82
"34595","142","10","7",53589.138
"34596","143","10","8",63182.155
"34597","147","10","13",24345.562
"34598","149","10","15",32653.992
"34599","150","10","16",27050.83
"34600","94","7","4",33052.04
"34601","95","7","5",31721.498
"34602","102","7","13",35098.268
"34603","109","8","4",42645.782
"34604","110","8","5",41315.24
"34605","117","8","13",44692.01
"34606","214","15","4",11740.967
"34607","215","15","5",10410.425
"34608","223","15","13",13787.195
"34609","51","4","7",33203.422
"34610","52","4","8",42796.439
"34611","59","4","15",11868.043
"34612","66","5","7",31881.864
"34613","67","5","8",41474.881
"34614","74","5","15",10546.485
"34615","187","13","7",35282.18
"34616","188","13","8",44875.197
"34617","194","13","15",13946.801
"34618","91","7","1",43115.563
"34619","92","7","2",40482.771
"34620","93","7","3",45745.838
"34621","94","7","4",33052.04
"34622","95","7","5",31721.498
"34623","96","7","6",40416.66
"34624","98","7","9",56849.324
"34625","99","7","10",53470.379
"34626","100","7","11",48768.356
"34627","101","7","12",53784.739
"34628","102","7","13",35098.268
"34629","103","7","14",38327.3
"34630","104","7","15",24321.74
"34631","105","7","16",29023.262
"34632","106","8","1",52709.305
"34633","107","8","2",50076.513
"34634","108","8","3",55339.58
"34635","109","8","4",42645.782
"34636","110","8","5",41315.24
"34637","111","8","6",50010.402
"34638","113","8","9",66443.066
"34639","114","8","10",63064.121
"34640","115","8","11",58362.098
"34641","116","8","12",63378.481
"34642","117","8","13",44692.01
"34643","118","8","14",47921.042
"34644","119","8","15",33915.482
"34645","120","8","16",38617.004
"34646","6","1","7",42923.151
"34647","7","1","8",52516.168
"34648","21","2","7",41061.974
"34649","22","2","8",50654.991
"34650","36","3","7",45748.596
"34651","37","3","8",55341.613
"34652","51","4","7",33203.422
"34653","52","4","8",42796.439
"34654","66","5","7",31881.864
"34655","67","5","8",41474.881
"34656","81","6","7",40631.321
"34657","82","6","8",50224.338
"34658","127","9","7",56982.315
"34659","128","9","8",66575.332
"34660","142","10","7",53589.138
"34661","143","10","8",63182.155
"34662","157","11","7",48706.86
"34663","158","11","8",58299.877
"34664","172","12","7",54043.439
"34665","173","12","8",63636.456
"34666","187","13","7",35282.18
"34667","188","13","8",44875.197
"34668","202","14","7",38299.519
"34669","203","14","8",47892.536
"34670","217","15","7",24325.066
"34671","218","15","8",33918.083
"34672","232","16","7",29038.636
"34673","233","16","8",38631.653
"34674","3","1","4",12235.1
"34675","4","1","5",13145.34
"34676","6","1","7",42923.151
"34677","7","1","8",52516.168
"34678","12","1","13",13679.575
"34679","14","1","15",21988.005
"34680","15","1","16",16384.843
"34681","154","11","4",18018.809
"34682","155","11","5",18929.049
"34683","157","11","7",48706.86
"34684","158","11","8",58299.877
"34685","162","11","13",19463.284
"34686","164","11","15",27771.714
"34687","165","11","16",22168.552
"34688","211","15","1",22062.643
"34689","212","15","2",19429.851
"34690","213","15","3",24692.918
"34691","216","15","6",19363.74
"34692","219","15","9",35796.404
"34693","220","15","10",32417.459
"34694","221","15","11",27715.436
"34695","225","15","16",7970.342
"34696","14","1","15",21988.005
"34697","29","2","15",20126.828
"34698","44","3","15",24813.45
"34699","51","4","7",33203.422
"34700","52","4","8",42796.439
"34701","59","4","15",11868.043
"34702","66","5","7",31881.864
"34703","67","5","8",41474.881
"34704","74","5","15",10546.485
"34705","89","6","15",19696.175
"34706","134","9","15",36047.169
"34707","149","10","15",32653.992
"34708","164","11","15",27771.714
"34709","187","13","7",35282.18
"34710","188","13","8",44875.197
"34711","194","13","15",13946.801
"34712","211","15","1",22062.643
"34713","212","15","2",19429.851
"34714","213","15","3",24692.918
"34715","214","15","4",11740.967
"34716","215","15","5",10410.425
"34717","216","15","6",19363.74
"34718","219","15","9",35796.404
"34719","220","15","10",32417.459
"34720","221","15","11",27715.436
"34721","223","15","13",13787.195
"34722","225","15","16",7970.342
"34723","14","1","15",21988.005
"34724","29","2","15",20126.828
"34725","44","3","15",24813.45
"34726","59","4","15",11868.043
"34727","74","5","15",10546.485
"34728","89","6","15",19696.175
"34729","134","9","15",36047.169
"34730","149","10","15",32653.992
"34731","164","11","15",27771.714
"34732","194","13","15",13946.801
"34733","172","12","7",54043.439
"34734","173","12","8",63636.456
"34735","179","12","15",33244.14
"34736","180","12","16",27760.989
"34737","91","7","1",43115.563
"34738","92","7","2",40482.771
"34739","93","7","3",45745.838
"34740","94","7","4",33052.04
"34741","95","7","5",31721.498
"34742","96","7","6",40416.66
"34743","98","7","9",56849.324
"34744","99","7","10",53470.379
"34745","100","7","11",48768.356
"34746","101","7","12",53784.739
"34747","102","7","13",35098.268
"34748","103","7","14",38327.3
"34749","104","7","15",24321.74
"34750","105","7","16",29023.262
"34751","106","8","1",52709.305
"34752","107","8","2",50076.513
"34753","108","8","3",55339.58
"34754","109","8","4",42645.782
"34755","110","8","5",41315.24
"34756","111","8","6",50010.402
"34757","113","8","9",66443.066
"34758","114","8","10",63064.121
"34759","115","8","11",58362.098
"34760","116","8","12",63378.481
"34761","117","8","13",44692.01
"34762","118","8","14",47921.042
"34763","119","8","15",33915.482
"34764","120","8","16",38617.004
"34765","4","1","5",13145.34
"34766","19","2","5",11284.163
"34767","34","3","5",15970.785
"34768","80","6","5",10853.51
"34769","125","9","5",27204.504
"34770","140","10","5",23811.327
"34771","155","11","5",18929.049
"34772","170","12","5",25647.711
"34773","61","5","1",13424.031
"34774","62","5","2",10791.239
"34775","63","5","3",16054.306
"34776","65","5","6",10725.128
"34777","68","5","9",27157.792
"34778","69","5","10",23778.847
"34779","70","5","11",19076.824
"34780","71","5","12",25673.049
"34781","154","11","4",18018.809
"34782","155","11","5",18929.049
"34783","157","11","7",48706.86
"34784","158","11","8",58299.877
"34785","162","11","13",19463.284
"34786","164","11","15",27771.714
"34787","165","11","16",22168.552
"34788","55","4","11",18242.275
"34789","70","5","11",19076.824
"34790","100","7","11",48768.356
"34791","115","8","11",58362.098
"34792","191","13","11",19556.039
"34793","221","15","11",27715.436
"34794","236","16","11",22222.861
"34795","58","4","14",17054.15
"34796","193","13","14",18367.914
"34797","2","1","3",4591.347
"34798","175","12","10",5023.07
"34799","176","12","11",17775.278
"34800","146","10","12",4989.431
"34801","161","11","12",17827.327
"34802","12","1","13",13679.575
"34803","27","2","13",11818.398
"34804","42","3","13",16505.02
"34805","87","6","13",11387.745
"34806","132","9","13",27738.739
"34807","147","10","13",24345.562
"34808","162","11","13",19463.284
"34809","177","12","13",26181.946
"34810","208","14","13",18654.661
"34811","181","13","1",13903.246
"34812","182","13","2",11270.454
"34813","183","13","3",16533.521
"34814","186","13","6",11204.343
"34815","189","13","9",27637.007
"34816","190","13","10",24258.062
"34817","191","13","11",19556.039
"34818","192","13","12",26152.264
"34819","193","13","14",18367.914
"34820","222","15","12",33314.129
"34821","237","16","12",27845.949
"34822","11","1","12",18491.663
"34823","26","2","12",15980.438
"34824","41","3","12",15242.894
"34825","56","4","12",24838.5
"34826","71","5","12",25673.049
"34827","86","6","12",15720.201
"34828","192","13","12",26152.264
"34829","11","1","12",18491.663
"34830","26","2","12",15980.438
"34831","41","3","12",15242.894
"34832","56","4","12",24838.5
"34833","71","5","12",25673.049
"34834","86","6","12",15720.201
"34835","101","7","12",53784.739
"34836","116","8","12",63378.481
"34837","192","13","12",26152.264
"34838","207","14","12",16402.038
"34839","222","15","12",33314.129
"34840","237","16","12",27845.949
"34841","166","12","1",18172.826
"34842","167","12","2",15680.052
"34843","168","12","3",15040.772
"34844","169","12","4",24737.471
"34845","170","12","5",25647.711
"34846","171","12","6",15510.204
"34847","172","12","7",54043.439
"34848","173","12","8",63636.456
"34849","177","12","13",26181.946
"34850","178","12","14",16395.999
"34851","179","12","15",33244.14
"34852","180","12","16",27760.989
"34853","121","9","1",18499.42
"34854","122","9","2",17236.845
"34855","123","9","3",14922.104
"34856","124","9","4",26294.264
"34857","125","9","5",27204.504
"34858","126","9","6",17066.997
"34859","127","9","7",56982.315
"34860","128","9","8",66575.332
"34861","132","9","13",27738.739
"34862","134","9","15",36047.169
"34863","135","9","16",30444.007
"34864","8","1","9",18541.36
"34865","23","2","9",17465.181
"34866","53","4","9",26323.243
"34867","68","5","9",27157.792
"34868","83","6","9",17204.944
"34869","98","7","9",56849.324
"34870","113","8","9",66443.066
"34871","189","13","9",27637.007
"34872","219","15","9",35796.404
"34873","234","16","9",30303.829
