fid,cat,from_cat,to_cat,cost
"1022","83","6","9",1052.822
"1023","84","6","10",984.637
"1024","98","7","9",3031.896
"1025","99","7","10",2963.711
"1026","113","8","9",3645.123
"1027","114","8","10",3576.938
"1028","189","13","9",1763.567
"1029","190","13","10",1695.382
"1030","219","15","9",1956.842
"1031","220","15","10",1888.657
"1032","234","16","9",1736.916
"1033","235","16","10",1668.731
"1034","8","1","9",1145.731
"1035","9","1","10",1077.546
"1036","121","9","1",1132.626
"1037","122","9","2",1128.212
"1038","124","9","4",1566.921
"1039","125","9","5",1655.154
"1040","126","9","6",1042.877
"1041","127","9","7",3033.573
"1042","128","9","8",3646.765
"1043","132","9","13",1758.165
"1044","134","9","15",1958.189
"1045","135","9","16",1738.687
"1046","136","10","1",1064.441
"1047","137","10","2",1060.027
"1048","139","10","4",1498.736
"1049","140","10","5",1586.969
"1050","141","10","6",974.692
"1051","142","10","7",2965.388
"1052","143","10","8",3578.58
"1053","147","10","13",1689.98
"1054","149","10","15",1890.004
"1055","150","10","16",1670.502
"1056","8","1","9",1145.731
"1057","9","1","10",1077.546
"1058","168","12","3",1239.537
"1059","41","3","12",1248.398
"1060","168","12","3",1239.537
"1061","41","3","12",1248.398
"1062","8","1","9",1145.731
"1063","9","1","10",1077.546
"1064","121","9","1",1132.626
"1065","122","9","2",1128.212
"1066","123","9","3",1034.488
"1067","124","9","4",1566.921
"1068","125","9","5",1655.154
"1069","126","9","6",1042.877
"1070","127","9","7",3033.573
"1071","128","9","8",3646.765
"1072","132","9","13",1758.165
"1073","134","9","15",1958.189
"1074","135","9","16",1738.687
"1075","136","10","1",1064.441
"1076","137","10","2",1060.027
"1077","138","10","3",966.303
"1078","139","10","4",1498.736
"1079","140","10","5",1586.969
"1080","141","10","6",974.692
"1081","142","10","7",2965.388
"1082","143","10","8",3578.58
"1083","147","10","13",1689.98
"1084","149","10","15",1890.004
"1085","150","10","16",1670.502
"1086","168","12","3",1239.537
"1087","38","3","9",1034.488
"1088","39","3","10",966.303
"1089","41","3","12",1248.398
"1090","168","12","3",1239.537
"1091","41","3","12",1248.398
"1092","121","9","1",1132.626
"1093","122","9","2",1128.212
"1094","124","9","4",1566.921
"1095","125","9","5",1655.154
"1096","126","9","6",1042.877
"1097","127","9","7",3033.573
"1098","128","9","8",3646.765
"1099","132","9","13",1758.165
"1100","134","9","15",1958.189
"1101","135","9","16",1738.687
"1102","136","10","1",1064.441
"1103","137","10","2",1060.027
"1104","139","10","4",1498.736
"1105","140","10","5",1586.969
"1106","141","10","6",974.692
"1107","142","10","7",2965.388
"1108","143","10","8",3578.58
"1109","147","10","13",1689.98
"1110","149","10","15",1890.004
"1111","150","10","16",1670.502
"1112","121","9","1",1132.626
"1113","122","9","2",1128.212
"1114","124","9","4",1566.921
"1115","125","9","5",1655.154
"1116","126","9","6",1042.877
"1117","127","9","7",3033.573
"1118","128","9","8",3646.765
"1119","132","9","13",1758.165
"1120","134","9","15",1958.189
"1121","135","9","16",1738.687
"1122","136","10","1",1064.441
"1123","137","10","2",1060.027
"1124","139","10","4",1498.736
"1125","140","10","5",1586.969
"1126","141","10","6",974.692
"1127","142","10","7",2965.388
"1128","143","10","8",3578.58
"1129","147","10","13",1689.98
"1130","149","10","15",1890.004
"1131","150","10","16",1670.502
"1132","123","9","3",1034.488
"1133","138","10","3",966.303
"1134","168","12","3",1239.537
"1135","38","3","9",1034.488
"1136","39","3","10",966.303
"1137","41","3","12",1248.398
"1138","8","1","9",1145.731
"1139","9","1","10",1077.546
"1140","8","1","9",1145.731
"1141","9","1","10",1077.546
"1142","121","9","1",1132.626
"1143","122","9","2",1128.212
"1144","123","9","3",1034.488
"1145","124","9","4",1566.921
"1146","125","9","5",1655.154
"1147","126","9","6",1042.877
"1148","127","9","7",3033.573
"1149","128","9","8",3646.765
"1150","132","9","13",1758.165
"1151","134","9","15",1958.189
"1152","135","9","16",1738.687
"1153","136","10","1",1064.441
"1154","137","10","2",1060.027
"1155","138","10","3",966.303
"1156","139","10","4",1498.736
"1157","140","10","5",1586.969
"1158","141","10","6",974.692
"1159","142","10","7",2965.388
"1160","143","10","8",3578.58
"1161","147","10","13",1689.98
"1162","149","10","15",1890.004
"1163","150","10","16",1670.502
"1164","38","3","9",1034.488
"1165","39","3","10",966.303
"1166","23","2","9",1109.637
"1167","24","2","10",1041.452
"1168","53","4","9",1564.419
"1169","54","4","10",1496.234
"1170","68","5","9",1650.833
"1171","69","5","10",1582.648
"1172","83","6","9",1052.822
"1173","84","6","10",984.637
"1174","98","7","9",3031.896
"1175","99","7","10",2963.711
"1176","113","8","9",3645.123
"1177","114","8","10",3576.938
"1178","189","13","9",1763.567
"1179","190","13","10",1695.382
"1180","219","15","9",1956.842
"1181","220","15","10",1888.657
"1182","234","16","9",1736.916
"1183","235","16","10",1668.731
"1184","41","3","12",1248.398
"1185","168","12","3",1239.537
"1186","51","4","7",1814.338
"1187","52","4","8",2427.53
"1188","58","4","14",1205.77
"1189","59","4","15",738.954
"1190","60","4","16",519.452
"1191","187","13","7",2031.323
"1192","188","13","8",2644.515
"1193","193","13","14",1422.755
"1194","194","13","15",955.939
"1195","195","13","16",736.437
"1196","94","7","4",1814.802
"1197","102","7","13",2028.989
"1198","109","8","4",2428.029
"1199","117","8","13",2642.216
"1200","199","14","4",1204.237
"1201","208","14","13",1418.424
"1202","214","15","4",739.748
"1203","223","15","13",953.935
"1204","229","16","4",521.15
"1205","238","16","13",735.337
"1206","51","4","7",1814.338
"1207","52","4","8",2427.53
"1208","58","4","14",1205.77
"1209","59","4","15",738.954
"1210","60","4","16",519.452
"1211","187","13","7",2031.323
"1212","188","13","8",2644.515
"1213","193","13","14",1422.755
"1214","194","13","15",955.939
"1215","195","13","16",736.437
"1216","94","7","4",1814.802
"1217","102","7","13",2028.989
"1218","109","8","4",2428.029
"1219","117","8","13",2642.216
"1220","199","14","4",1204.237
"1221","208","14","13",1418.424
"1222","214","15","4",739.748
"1223","223","15","13",953.935
"1224","229","16","4",521.15
"1225","238","16","13",735.337
"1226","51","4","7",1814.338
"1227","52","4","8",2427.53
"1228","58","4","14",1205.77
"1229","59","4","15",738.954
"1230","60","4","16",519.452
"1231","66","5","7",1891.034
"1232","67","5","8",2504.226
"1233","73","5","14",1282.466
"1234","74","5","15",815.65
"1235","75","5","16",596.148
"1236","187","13","7",2031.323
"1237","188","13","8",2644.515
"1238","193","13","14",1422.755
"1239","194","13","15",955.939
"1240","195","13","16",736.437
"1241","95","7","5",1889.8
"1242","110","8","5",2503.027
"1243","200","14","5",1279.235
"1244","215","15","5",814.746
"1245","230","16","5",596.148
"1246","94","7","4",1814.802
"1247","102","7","13",2028.989
"1248","109","8","4",2428.029
"1249","117","8","13",2642.216
"1250","199","14","4",1204.237
"1251","208","14","13",1418.424
"1252","214","15","4",739.748
"1253","223","15","13",953.935
"1254","229","16","4",521.15
"1255","238","16","13",735.337
"1256","51","4","7",1814.338
"1257","52","4","8",2427.53
"1258","58","4","14",1205.77
"1259","59","4","15",738.954
"1260","60","4","16",519.452
"1261","187","13","7",2031.323
"1262","188","13","8",2644.515
"1263","193","13","14",1422.755
"1264","194","13","15",955.939
"1265","195","13","16",736.437
"1266","66","5","7",1891.034
"1267","67","5","8",2504.226
"1268","73","5","14",1282.466
"1269","74","5","15",815.65
"1270","75","5","16",596.148
"1271","95","7","5",1889.8
"1272","110","8","5",2503.027
"1273","200","14","5",1279.235
"1274","215","15","5",814.746
"1275","230","16","5",596.148
"1276","66","5","7",1891.034
"1277","67","5","8",2504.226
"1278","73","5","14",1282.466
"1279","74","5","15",815.65
"1280","75","5","16",596.148
"1281","95","7","5",1889.8
"1282","110","8","5",2503.027
"1283","200","14","5",1279.235
"1284","215","15","5",814.746
"1285","230","16","5",596.148
"1286","51","4","7",1814.338
"1287","52","4","8",2427.53
"1288","58","4","14",1205.77
"1289","59","4","15",738.954
"1290","60","4","16",519.452
"1291","187","13","7",2031.323
"1292","188","13","8",2644.515
"1293","193","13","14",1422.755
"1294","194","13","15",955.939
"1295","195","13","16",736.437
"1296","66","5","7",1891.034
"1297","67","5","8",2504.226
"1298","73","5","14",1282.466
"1299","74","5","15",815.65
"1300","75","5","16",596.148
"1301","95","7","5",1889.8
"1302","110","8","5",2503.027
"1303","200","14","5",1279.235
"1304","215","15","5",814.746
"1305","230","16","5",596.148
"1306","51","4","7",1814.338
"1307","52","4","8",2427.53
"1308","58","4","14",1205.77
"1309","59","4","15",738.954
"1310","60","4","16",519.452
"1311","187","13","7",2031.323
"1312","188","13","8",2644.515
"1313","193","13","14",1422.755
"1314","194","13","15",955.939
"1315","195","13","16",736.437
"1316","94","7","4",1814.802
"1317","102","7","13",2028.989
"1318","109","8","4",2428.029
"1319","117","8","13",2642.216
"1320","199","14","4",1204.237
"1321","208","14","13",1418.424
"1322","214","15","4",739.748
"1323","223","15","13",953.935
"1324","229","16","4",521.15
"1325","238","16","13",735.337
"1326","151","11","1",506.671
"1327","152","11","2",764.491
"1328","154","11","4",1214.706
"1329","155","11","5",1302.939
"1330","156","11","6",690.662
"1331","157","11","7",2681.358
"1332","158","11","8",3294.55
"1333","162","11","13",1405.95
"1334","163","11","14",1179.284
"1335","164","11","15",1605.974
"1336","165","11","16",1386.472
"1337","25","2","11",751.278
"1338","55","4","11",1206.06
"1339","70","5","11",1292.474
"1340","85","6","11",694.463
"1341","100","7","11",2673.537
"1342","115","8","11",3286.764
"1343","191","13","11",1405.208
"1344","206","14","11",1180.686
"1345","221","15","11",1598.483
"1346","236","16","11",1378.557
"1347","8","1","9",1145.731
"1348","9","1","10",1077.546
"1349","11","1","12",1291.906
"1350","121","9","1",1132.626
"1351","136","10","1",1064.441
"1352","166","12","1",1275.349
"1353","121","9","1",1132.626
"1354","136","10","1",1064.441
"1355","8","1","9",1145.731
"1356","9","1","10",1077.546
"1357","11","1","12",1291.906
"1358","166","12","1",1275.349
"1359","121","9","1",1132.626
"1360","136","10","1",1064.441
"1361","8","1","9",1145.731
"1362","9","1","10",1077.546
"1363","11","1","12",1291.906
"1364","166","12","1",1275.349
"1365","121","9","1",1132.626
"1366","136","10","1",1064.441
"1367","121","9","1",1132.626
"1368","136","10","1",1064.441
"1369","122","9","2",1128.212
"1370","124","9","4",1566.921
"1371","125","9","5",1655.154
"1372","126","9","6",1042.877
"1373","127","9","7",3033.573
"1374","128","9","8",3646.765
"1375","132","9","13",1758.165
"1376","134","9","15",1958.189
"1377","135","9","16",1738.687
"1378","137","10","2",1060.027
"1379","139","10","4",1498.736
"1380","140","10","5",1586.969
"1381","141","10","6",974.692
"1382","142","10","7",2965.388
"1383","143","10","8",3578.58
"1384","147","10","13",1689.98
"1385","149","10","15",1890.004
"1386","150","10","16",1670.502
"1387","167","12","2",1180.025
"1388","169","12","4",1618.734
"1389","170","12","5",1706.967
"1390","171","12","6",1094.69
"1391","172","12","7",3085.386
"1392","173","12","8",3698.578
"1393","177","12","13",1809.978
"1394","179","12","15",2010.002
"1395","180","12","16",1790.5
"1396","23","2","9",1109.637
"1397","24","2","10",1041.452
"1398","26","2","12",1163.169
"1399","53","4","9",1564.419
"1400","54","4","10",1496.234
"1401","56","4","12",1617.951
"1402","68","5","9",1650.833
"1403","69","5","10",1582.648
"1404","71","5","12",1704.365
"1405","83","6","9",1052.822
"1406","84","6","10",984.637
"1407","86","6","12",1106.354
"1408","98","7","9",3031.896
"1409","99","7","10",2963.711
"1410","101","7","12",3085.428
"1411","113","8","9",3645.123
"1412","114","8","10",3576.938
"1413","116","8","12",3698.655
"1414","189","13","9",1763.567
"1415","190","13","10",1695.382
"1416","192","13","12",1817.099
"1417","219","15","9",1956.842
"1418","220","15","10",1888.657
"1419","222","15","12",2010.374
"1420","234","16","9",1736.916
"1421","235","16","10",1668.731
"1422","237","16","12",1790.448
"1423","10","1","11",502.881
"1424","106","8","1",2916.855
"1425","107","8","2",2763.625
"1426","108","8","3",3045.037
"1427","109","8","4",2428.029
"1428","110","8","5",2503.027
"1429","111","8","6",2709.031
"1430","113","8","9",3645.123
"1431","114","8","10",3576.938
"1432","115","8","11",3286.764
"1433","116","8","12",3698.655
"1434","117","8","13",2642.216
"1435","118","8","14",2858.288
"1436","119","8","15",2071.301
"1437","120","8","16",2214.795
"1438","7","1","8",2914.849
"1439","22","2","8",2798.869
"1440","37","3","8",3054.06
"1441","52","4","8",2427.53
"1442","67","5","8",2504.226
"1443","82","6","8",2718.186
"1444","128","9","8",3646.765
"1445","143","10","8",3578.58
"1446","158","11","8",3294.55
"1447","173","12","8",3698.578
"1448","188","13","8",2644.515
"1449","203","14","8",2859.595
"1450","218","15","8",2071.596
"1451","233","16","8",2216.694
"1452","6","1","7",2301.657
"1453","7","1","8",2914.849
"1454","21","2","7",2185.677
"1455","22","2","8",2798.869
"1456","36","3","7",2440.868
"1457","37","3","8",3054.06
"1458","51","4","7",1814.338
"1459","52","4","8",2427.53
"1460","66","5","7",1891.034
"1461","67","5","8",2504.226
"1462","81","6","7",2104.994
"1463","82","6","8",2718.186
"1464","127","9","7",3033.573
"1465","128","9","8",3646.765
"1466","142","10","7",2965.388
"1467","143","10","8",3578.58
"1468","157","11","7",2681.358
"1469","158","11","8",3294.55
"1470","172","12","7",3085.386
"1471","173","12","8",3698.578
"1472","187","13","7",2031.323
"1473","188","13","8",2644.515
"1474","232","16","7",1603.502
"1475","233","16","8",2216.694
"1476","91","7","1",2303.628
"1477","92","7","2",2150.398
"1478","93","7","3",2431.81
"1479","94","7","4",1814.802
"1480","95","7","5",1889.8
"1481","96","7","6",2095.804
"1482","98","7","9",3031.896
"1483","99","7","10",2963.711
"1484","100","7","11",2673.537
"1485","101","7","12",3085.428
"1486","102","7","13",2028.989
"1487","105","7","16",1601.568
"1488","106","8","1",2916.855
"1489","107","8","2",2763.625
"1490","108","8","3",3045.037
"1491","109","8","4",2428.029
"1492","110","8","5",2503.027
"1493","111","8","6",2709.031
"1494","113","8","9",3645.123
"1495","114","8","10",3576.938
"1496","115","8","11",3286.764
"1497","116","8","12",3698.655
"1498","117","8","13",2642.216
"1499","120","8","16",2214.795
"1500","13","1","14",941.299
"1501","28","2","14",792.226
"1502","43","3","14",938.794
"1503","88","6","14",735.411
"1504","133","9","14",1479.824
"1505","148","10","14",1260.235
"1506","163","11","14",1179.284
"1507","178","12","14",1267.744
"1508","196","14","1",934.206
"1509","197","14","2",818.347
"1510","198","14","3",938.959
"1511","201","14","6",733.012
"1512","204","14","9",1484.624
"1513","205","14","10",1265.846
"1514","206","14","11",1180.686
"1515","207","14","12",1275.062
"1516","8","1","9",1145.731
"1517","9","1","10",1077.546
"1518","11","1","12",1291.906
"1519","13","1","14",941.299
"1520","32","3","2",535.507
"1521","33","3","4",974.216
"1522","34","3","5",1062.449
"1523","35","3","6",450.172
"1524","36","3","7",2440.868
"1525","37","3","8",3054.06
"1526","42","3","13",1165.46
"1527","43","3","14",938.794
